Entry Number,File Name,SMILES,Ered,HOMO,Gsol,Absorption Wavelength
988,BTZ-Neutral-wb97xd-1988,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.43585332,-9.2524884,-0.38640921,316.6
989,BTZ-Neutral-wb97xd-1989,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.15711408,-7.7300889,-0.4557675,422.88
990,BTZ-Neutral-wb97xd-1990,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,3.01812011,-9.7877091,-0.52131639,322.18
991,BTZ-Neutral-wb97xd-1991,CC(=O)N(c1c(SC(F)(F)F)c(OC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.70057941,-9.2394276,-0.72854775,316.1
992,BTZ-Neutral-wb97xd-1992,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,2.27025326,-8.4960504,-0.52490811,336.35
993,BTZ-Neutral-wb97xd-1993,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C(F)(F)F,2.52741497,-8.7120978,-0.46145439,359.19
994,BTZ-Neutral-wb97xd-1994,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.64626825,-8.7330495,-0.54694821,374
995,BTZ-Neutral-wb97xd-1995,COc1c(SC)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.25019949,-8.1643605,-0.48689574,372.82
996,BTZ-Neutral-wb97xd-1996,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.56871975,-8.7227097,-0.49070514,344.2
997,BTZ-Neutral-wb97xd-1997,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.35337981,-8.1654489,-0.60757209,392.41
998,BTZ-Neutral-wb97xd-1998,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.59247408,-8.557545,-0.57589965,380.11
999,BTZ-Neutral-wb97xd-1999,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,2.50785098,-8.5578171,-0.54139737,363.68
1000,BTZ-Neutral-wb97xd-2000,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,2.17259657,-7.4971713,-0.52066335,444.89
1001,BTZ-Neutral-wb97xd-2001,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1[N+](=O)[O-],2.74008833,-8.954811,-0.60253824,347.97
1002,BTZ-Neutral-wb97xd-2002,CSc1c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1S(=O)(=O)N(C)C,2.59503182,-8.5131927,-0.82838124,375.67
1003,BTZ-Neutral-wb97xd-2003,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.33482259,-9.2002452,-0.3880146,313.6
1004,BTZ-Neutral-wb97xd-2004,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.80441277,-9.547989,-0.35500887,310.36
1005,BTZ-Neutral-wb97xd-2005,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.96990399,-9.6720666,-0.54915222,322.33
1006,BTZ-Neutral-wb97xd-2006,COc1c(SC(F)(F)F)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.30766701,-8.6851599,-0.54784614,349.13
1007,BTZ-Neutral-wb97xd-2007,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.75249609,-9.5934297,-0.43394508,307.29
1008,BTZ-Neutral-wb97xd-2008,CSc1c(SC(F)(F)F)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.35582871,-8.4620379,-0.53473092,388.57
1009,BTZ-Neutral-wb97xd-2009,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.80797728,-9.3724845,-0.44697867,337.4
1010,BTZ-Neutral-wb97xd-2010,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.60588861,-9.2905824,-0.37313073,322.03
1011,BTZ-Neutral-wb97xd-2011,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.22342485,-7.8430104,-0.47919531,415.48
1012,BTZ-Neutral-wb97xd-2012,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.91129365,-9.7327449,-0.42248967,312.22
1013,BTZ-Neutral-wb97xd-2013,CC(=O)N(c1c(SC(F)(F)F)c(SC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.5457273,-9.2845962,-0.68892999,316.77
1014,BTZ-Neutral-wb97xd-2014,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.1441077,-7.9869513,-0.55187322,384.14
1015,BTZ-Neutral-wb97xd-2015,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.45683223,-8.1311643,-0.5583492,404.28
1016,BTZ-Neutral-wb97xd-2016,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.58292337,-8.2672143,-0.69312033,411.63
1017,BTZ-Neutral-wb97xd-2017,COc1c(N(C)C)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.15765828,-8.0359293,-0.56316537,380.16
1018,BTZ-Neutral-wb97xd-2018,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.32132643,-8.1444972,-0.43680213,383.26
1019,BTZ-Neutral-wb97xd-2019,CSc1c(N(C)C)c(SC(F)(F)F)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.25844412,-8.065044,-0.59587179,391.1
1020,BTZ-Neutral-wb97xd-2020,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.47013792,-8.2163316,-0.52294899,397.39
1021,BTZ-Neutral-wb97xd-2021,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.26407659,-8.1080358,-0.45674706,387.73
1022,BTZ-Neutral-wb97xd-2022,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.0845178,-7.958925,-0.56751897,399.15
1023,BTZ-Neutral-wb97xd-2023,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.59440599,-8.2726563,-0.64313556,425.66
1024,BTZ-Neutral-wb97xd-2024,CC(=O)N(c1c(SC(F)(F)F)c(N(C)C)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.47612412,-8.2059918,-0.77812437,402.73
1025,BTZ-Neutral-wb97xd-2025,CC(=O)N(c1c(N(C)C)c(C)c(C)c2nsnc12)C(F)(F)C(F)(F)F,1.64967479,-7.6770294,-0.55606356,364.47
1026,BTZ-Neutral-wb97xd-2026,CC(=O)N(c1c(N(C)C)c(C)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.1155372,-7.9741626,-0.63989757,399.57
1027,BTZ-Neutral-wb97xd-2027,CC(=O)N(c1c(N(C)C)c(C)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.31049685,-8.043276,-0.72030312,416.7
1028,BTZ-Neutral-wb97xd-2028,COc1c(C)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.8314648,-7.831038,-0.65344815,378.81
1029,BTZ-Neutral-wb97xd-2029,CC(=O)N(c1c(N(C)C)c(C)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,1.99075214,-7.7401566,-0.50983377,384.28
1030,BTZ-Neutral-wb97xd-2030,CSc1c(C)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.92895823,-7.8264123,-0.65372025,394.29
1031,BTZ-Neutral-wb97xd-2031,CC(=O)N(c1c(N(C)C)c(C)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.0328188,-7.8566154,-0.6225648,391.51
1032,BTZ-Neutral-wb97xd-2032,CC(=O)N(c1c(N(C)C)c(C)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,1.96784132,-7.8413778,-0.61238826,377.98
1033,BTZ-Neutral-wb97xd-2033,CC(=O)N(c1c(N(C)C)c(C)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,1.69770044,-7.2653421,-0.64944828,425.84
1034,BTZ-Neutral-wb97xd-2034,CC(=O)N(c1c(N(C)C)c(C)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.31953057,-7.9314429,-0.6190275,397.16
1035,BTZ-Neutral-wb97xd-2035,CC(=O)N(c1c(N(C)C)c(C)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.1032927,-7.8612411,-0.80054541,394.7
1036,BTZ-Neutral-wb97xd-2036,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.03768939,-7.7758017,-0.5676006,397.25
1037,BTZ-Neutral-wb97xd-2037,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.47397453,-8.0511669,-0.59149098,436.02
1038,BTZ-Neutral-wb97xd-2038,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.65497545,-8.2375554,-0.65698545,429.44
1039,BTZ-Neutral-wb97xd-2039,COc1c(C(F)(F)F)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.08800068,-7.6647849,-0.5082828,402.02
1040,BTZ-Neutral-wb97xd-2040,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.32646912,-7.8642342,-0.44714193,417.93
1041,BTZ-Neutral-wb97xd-2041,CSc1c(C(F)(F)F)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.30244269,-7.8846417,-0.60936795,425.79
1042,BTZ-Neutral-wb97xd-2042,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.53329233,-7.9363407,-0.56653941,439.03
1043,BTZ-Neutral-wb97xd-2043,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.30924519,-7.9926654,-0.60808908,418.09
1044,BTZ-Neutral-wb97xd-2044,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,1.96473938,-7.4166297,-0.63842823,425.91
1045,BTZ-Neutral-wb97xd-2045,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.64022763,-8.0693976,-0.54117969,434.8
1046,BTZ-Neutral-wb97xd-2046,CC(=O)N(c1c(N(C)C)c(C(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.50700747,-7.915389,-0.88448826,449.22
1047,BTZ-Neutral-wb97xd-2047,CC(=O)N(c1c(N(C)C)c(C#N)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.1343121,-7.9227357,-0.56392725,386.82
1048,BTZ-Neutral-wb97xd-2048,CC(=O)N(c1c(N(C)C)c(C#N)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.63870387,-8.2533372,-0.65061831,427.98
1049,BTZ-Neutral-wb97xd-2049,CC(=O)N(c1c(N(C)C)c(C#N)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.75644154,-8.1246339,-0.64806057,459.34
1050,BTZ-Neutral-wb97xd-2050,COc1c(C#N)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.11833983,-7.9012398,-0.70892934,383.3
1051,BTZ-Neutral-wb97xd-2051,CC(=O)N(c1c(N(C)C)c(C#N)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.55282911,-8.2234062,-0.59913699,406.82
1052,BTZ-Neutral-wb97xd-2052,CSc1c(C#N)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.3315846,-7.9311708,-0.71611278,414.17
1053,BTZ-Neutral-wb97xd-2053,CC(=O)N(c1c(N(C)C)c(C#N)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.50747004,-8.1238176,-0.52792842,425.68
1054,BTZ-Neutral-wb97xd-2054,CC(=O)N(c1c(N(C)C)c(C#N)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.37656273,-8.0394666,-0.5665122,413.63
1055,BTZ-Neutral-wb97xd-2055,CC(=O)N(c1c(N(C)C)c(C#N)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.14331861,-7.6865529,-0.72302412,405.3
1056,BTZ-Neutral-wb97xd-2056,CC(=O)N(c1c(N(C)C)c(C#N)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.93594591,-8.1866727,-0.64947549,450.74
1057,BTZ-Neutral-wb97xd-2057,CC(=O)N(c1c(N(C)C)c(C#N)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.60469137,-8.1578301,-0.89012073,430.61
1058,BTZ-Neutral-wb97xd-2058,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,1.74172622,-7.5962157,-0.58463406,367.35
1059,BTZ-Neutral-wb97xd-2059,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C(F)(F)F,2.16658316,-8.0993286,-0.61617045,387.76
1060,BTZ-Neutral-wb97xd-2060,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.23439048,-7.880016,-0.74062899,407.52
1061,BTZ-Neutral-wb97xd-2061,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC,1.97978651,-7.7461428,-0.60136821,383.67
1062,BTZ-Neutral-wb97xd-2062,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.08092608,-8.1352458,-0.59410314,369.81
1063,BTZ-Neutral-wb97xd-2063,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.02283273,-8.037834,-0.65823711,376.41
1064,BTZ-Neutral-wb97xd-2064,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.14908713,-8.0723907,-0.62743539,389.39
1065,BTZ-Neutral-wb97xd-2065,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,1.99665671,-7.7469591,-0.62599326,380.52
1066,BTZ-Neutral-wb97xd-2066,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,1.75973924,-7.4974434,-0.57029439,396.51
1067,BTZ-Neutral-wb97xd-2067,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1[N+](=O)[O-],2.35182884,-7.7872299,-0.6516795,397.2
1068,BTZ-Neutral-wb97xd-2068,COc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1S(=O)(=O)N(C)C,2.04909038,-7.7959371,-0.83801358,388.37
1069,BTZ-Neutral-wb97xd-2069,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,1.87625246,-7.7600199,-0.45062481,375.41
1070,BTZ-Neutral-wb97xd-2070,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.22783287,-7.9156611,-0.50248707,403.41
1071,BTZ-Neutral-wb97xd-2071,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.45781179,-8.1804144,-0.5912733,405.67
1072,BTZ-Neutral-wb97xd-2072,COc1c(OC(F)(F)F)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.96639919,-7.7447823,-0.55336977,382.53
1073,BTZ-Neutral-wb97xd-2073,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.15129114,-7.9284498,-0.42681606,387.24
1074,BTZ-Neutral-wb97xd-2074,CSc1c(OC(F)(F)F)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.23819988,-8.1020496,-0.56975019,386.96
1075,BTZ-Neutral-wb97xd-2075,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.1656036,-8.1243618,-0.47114115,384.9
1076,BTZ-Neutral-wb97xd-2076,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.15384888,-7.9221915,-0.55987296,392.48
1077,BTZ-Neutral-wb97xd-2077,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,1.71549578,-7.360305,-0.53269017,415.34
1078,BTZ-Neutral-wb97xd-2078,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.70267458,-8.2187805,-0.65872689,393.46
1079,BTZ-Neutral-wb97xd-2079,CC(=O)N(c1c(N(C)C)c(OC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.20617371,-7.9077702,-0.92603793,409.41
1080,BTZ-Neutral-wb97xd-2080,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C,1.99148681,-7.9004235,-0.617667,381.81
1081,BTZ-Neutral-wb97xd-2081,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C(F)(F)F,2.2660085,-7.8876348,-0.66727083,406.62
1082,BTZ-Neutral-wb97xd-2082,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1C#N,2.41343228,-7.9654554,-0.78808323,423.86
1083,BTZ-Neutral-wb97xd-2083,COc1c(SC)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.03823359,-7.99974,-0.62387088,366.5
1084,BTZ-Neutral-wb97xd-2084,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1OC(F)(F)F,2.21444555,-8.0421876,-0.66014181,397.56
1085,BTZ-Neutral-wb97xd-2085,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC,2.02269668,-7.8805602,-0.56781828,398
1086,BTZ-Neutral-wb97xd-2086,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1SC(F)(F)F,2.28753161,-8.024229,-0.60019818,416.94
1087,BTZ-Neutral-wb97xd-2087,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1Br,2.17768484,-8.0149776,-0.60966726,397.12
1088,BTZ-Neutral-wb97xd-2088,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1N(C)C,1.73691005,-7.2326901,-0.60534087,428.32
1089,BTZ-Neutral-wb97xd-2089,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1[N+](=O)[O-],2.48570204,-8.1142941,-0.6571215,413.88
1090,BTZ-Neutral-wb97xd-2090,CSc1c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc2c1S(=O)(=O)N(C)C,2.24222696,-7.9929375,-0.78840975,413.48
1091,BTZ-Neutral-wb97xd-2091,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(C)c2nsnc12)C(F)(F)C(F)(F)F,2.02212527,-8.0914377,-0.43051662,366.57
1092,BTZ-Neutral-wb97xd-2092,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.43541796,-8.1186477,-0.45791709,399.44
1093,BTZ-Neutral-wb97xd-2093,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.63481284,-8.2231341,-0.48561687,437.92
1094,BTZ-Neutral-wb97xd-2094,COc1c(SC(F)(F)F)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.0554031,-7.7972976,-0.55053993,383.49
1095,BTZ-Neutral-wb97xd-2095,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.31495929,-7.9983795,-0.50063679,401.28
1096,BTZ-Neutral-wb97xd-2096,CSc1c(SC(F)(F)F)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,2.11632629,-7.8264123,-0.53764239,408.7
1097,BTZ-Neutral-wb97xd-2097,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.41721447,-7.9839582,-0.54640401,421.62
1098,BTZ-Neutral-wb97xd-2098,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,2.22889406,-7.9564761,-0.64637355,405.49
1099,BTZ-Neutral-wb97xd-2099,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.03706356,-7.520844,-0.63010197,421.41
1100,BTZ-Neutral-wb97xd-2100,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.66009093,-8.1189198,-0.60275592,419.35
1101,BTZ-Neutral-wb97xd-2101,CC(=O)N(c1c(N(C)C)c(SC(F)(F)F)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.31664631,-8.0680371,-0.80933424,411.81
1102,BTZ-Neutral-wb97xd-2102,CC(=O)N(c1c(N(C)C)c(N(C)C)c(C)c2nsnc12)C(F)(F)C(F)(F)F,1.67353796,-7.4043852,-0.59013048,381.23
1103,BTZ-Neutral-wb97xd-2103,CC(=O)N(c1c(N(C)C)c(N(C)C)c(C(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,1.93026431,-7.5973041,-0.60196683,395.05
1104,BTZ-Neutral-wb97xd-2104,CC(=O)N(c1c(N(C)C)c(N(C)C)c(C#N)c2nsnc12)C(F)(F)C(F)(F)F,2.15676035,-7.6601592,-0.83216343,408.71
1105,BTZ-Neutral-wb97xd-2105,COc1c(N(C)C)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.79345243,-7.4865594,-0.63497256,383.34
1106,BTZ-Neutral-wb97xd-2106,CC(=O)N(c1c(N(C)C)c(N(C)C)c(OC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,2.08079003,-7.9684485,-0.60740883,391.28
1107,BTZ-Neutral-wb97xd-2107,CSc1c(N(C)C)c(N(C)C)c(N(C(C)=O)C(F)(F)C(F)(F)F)c2nsnc12,1.95956948,-7.8941652,-0.65366583,396.14
1108,BTZ-Neutral-wb97xd-2108,CC(=O)N(c1c(N(C)C)c(N(C)C)c(SC(F)(F)F)c2nsnc12)C(F)(F)C(F)(F)F,1.95374654,-7.5885969,-0.64525794,403.6
1109,BTZ-Neutral-wb97xd-2109,CC(=O)N(c1c(N(C)C)c(N(C)C)c(Br)c2nsnc12)C(F)(F)C(F)(F)F,1.921802,-7.5475098,-0.5763078,387.22
1110,BTZ-Neutral-wb97xd-2110,CC(=O)N(c1c(N(C)C)c(N(C)C)c(N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,1.89551714,-7.7420613,-0.61410249,400.32
1111,BTZ-Neutral-wb97xd-2111,CC(=O)N(c1c(N(C)C)c(N(C)C)c([N+](=O)[O-])c2nsnc12)C(F)(F)C(F)(F)F,2.12990408,-7.7069604,-0.73197621,419.07
1112,BTZ-Neutral-wb97xd-2112,CC(=O)N(c1c(N(C)C)c(N(C)C)c(S(=O)(=O)N(C)C)c2nsnc12)C(F)(F)C(F)(F)F,2.05981112,-7.6617918,-0.92848683,402.83
1113,BTZ-Neutral-wb97xd-705,CCOCN(C(C)=O)c1c(C)c(C)c(C)c2nsnc12,1.68412265,-8.2832682,-0.68180097,335.04
1114,BTZ-Neutral-wb97xd-706,CCOCN(C(C)=O)c1c(C)c(C)c(C(F)(F)F)c2nsnc12,1.96362377,-8.8492362,-0.7115415,311.08
1115,BTZ-Neutral-wb97xd-707,CCOCN(C(C)=O)c1c(C)c(C)c(C#N)c2nsnc12,2.04465515,-8.7899184,-0.88739973,323.24
1116,BTZ-Neutral-wb97xd-708,CCOCN(C(C)=O)c1c(C)c(C)c(OC)c2nsnc12,1.7316041,-8.3085735,-0.71023542,338.07
1117,BTZ-Neutral-wb97xd-709,CCOCN(C(C)=O)c1c(C)c(C)c(OC(F)(F)F)c2nsnc12,1.84422629,-8.644617,-0.74811174,321.21
1118,BTZ-Neutral-wb97xd-710,CCOCN(C(C)=O)c1c(C)c(C)c(SC)c2nsnc12,1.83127433,-8.1646326,-0.74043852,350.93
1119,BTZ-Neutral-wb97xd-711,CCOCN(C(C)=O)c1c(C)c(C)c(SC(F)(F)F)c2nsnc12,2.01652001,-8.7896463,-0.6780732,314.42
1120,BTZ-Neutral-wb97xd-712,CCOCN(C(C)=O)c1c(C)c(C)c(Br)c2nsnc12,1.84640309,-8.3556468,-0.68811369,338.81
1121,BTZ-Neutral-wb97xd-713,CCOCN(C(C)=O)c1c(C)c(C)c(N(C)C)c2nsnc12,1.62464159,-7.5978483,-0.81156546,395.18
